Repository,Title,Body,Link
2019.1-ADA,"US28 - Eu, como usuário, desejo receber um relatório informativo de um repositório cadastrado do GitHub","## Descrição da Issue
Ao conversar com a Ada, o usuário pode pedir para que ela gere um relatório com as informações (Branches, releases, pull request's, issues, collaborators) do repositório cadastrado. Então, a Ada deve buscar essas informações dentro do GitHub por meio de requisições e montar um relatório informativo.

### Tasks: 
- [x] Fazer requisições a API do GitHub;
- [x] Montar JSON com as informações necessárias;
- [x] Enviar o relatório do repositório cadastrado para a ADA.

### Critérios de aceitação
- [x] Fluxo de conversa validado com o PO;
- [x] Requisição a API do GitHub feita corretamente;
- [x] Validação em todos os testes unitários.",https://github.com/fga-eps-mds/2019.1-ADA/issues/212
2019.1-ADA,Refatoração repositório Ada Github,"## Descrição da Issue
Realizar refatoração do repositório Ada gitlhub

### Tasks:
- [x] Refatorar configuração do banco de dados
- [x] Adicionar codeclimate ao repositório
- [x] Aumentar cobertura de código
- [x] Criação de classe pai com código que esteja duplicado

### Critérios de aceitação
- [x] Cobertura de testes acima de 60%
- [x] Classe pai com métodos que estavam duplicados
- [x] Codeclimate no repositório",https://github.com/fga-eps-mds/2019.1-ADA/issues/211
2019.1-ADA,Refatoração repositório AdaBot,"## Descrição da Issue
Realizar refatoração do repositório AdaBot

### Tasks:
- [x] Refatorar código com as modificações realizadas no repositório do github e gitlab
- [x] Adicionar codeclimate ao repositório

### Critérios de aceitação
- [x] Todas funcionalidades já existentes funcionarem
- [x] Codeclimate no repositório",https://github.com/fga-eps-mds/2019.1-ADA/issues/210
2019.1-ADA,Refatoração repositório Ada Gitlab,"## Descrição da Issue
Realizar refatoração do repositório Ada gitlab

### Tasks:
- [x] Refatorar configuração do banco de dados
- [x] Refatorar classe de relatório em menores métodos
- [x] Adicionar codeclimate ao repositório
- [x] Aumentar cobertura de código
- [x] Criação de classe pai com código que esteja duplicado

### Critérios de aceitação
- [x] Cobertura de testes acima de 60%
- [x] Classe pai com métodos que estavam duplicados
- [x] Codeclimate no repositório",https://github.com/fga-eps-mds/2019.1-ADA/issues/209
2019.1-ADA,Implementar banco GitHub,"## Implementar banco GitHub
### Tasks: 

- [x] Implementar estrutura do Banco de Dados no serviço do GitHub de acordo com a modelagem proposta.
- [x] Refatorar código para integração com nova estrutura de banco de dados.
- [x] Teste unitários e flake8",https://github.com/fga-eps-mds/2019.1-ADA/issues/208
2019.1-ADA,Planejamento Sprint 9,"## Descrição da Issue
* Documentação do Planeamento da Sprint 9",https://github.com/fga-eps-mds/2019.1-ADA/issues/205
2019.1-ADA,Resultados Sprint 8,"## Descrição da Issue
* Documentação de Resultados da Sprint 8",https://github.com/fga-eps-mds/2019.1-ADA/issues/203
2019.1-ADA,Analisar planejamento e avaliar redução do escopo,"## Descrição da Issue
Consiste no estudo e reavaliação do planejamento do produto para o escopo do projeto, analisando a necessidade de redução do escopo.

### Tasks: 
- [x] Verificar com a professora sobre o gerenciamento e repontuação de histórias
- [x] Analisar e reorganizar planejamento das histórias
- [x] Reduzir escopo caso necessário

### Critérios de aceitação
- [x] Planejamento atualizado garantindo a entrega do escopo até o final da disciplina
- [x] Evidência das mudanças e reduções no escopo",https://github.com/fga-eps-mds/2019.1-ADA/issues/200
2019.1-ADA,Cronjob para agendamento de tarefas,"Nessa issue deve ser implementado o cronjob para agendamento de tarefas do gitlab, no qual o usuário pode registrar o horário que ele queira receber o relatório.

### Tasks: 
Todas as atividades a serem realizadas devem estar elencadas em tópicos e ao serem finalizadas devem receber um check.
- [ ] Usuário conseguir agendar horários
- [ ] Enviar relatórios

### Critérios de aceitação

- [ ] Testado
- [ ] Usuário receber relatório no horário agendado.

",https://github.com/fga-eps-mds/2019.1-ADA/issues/199
2019.1-ADA,"US14 -Eu, como usuário, desejo ser notificado quando a Ada demorar a recuperar informações para saber o status da minha requisição.","### Tasks: 

- [x] Fluxo de conversa validado
- [x] Informar ao usuário sobre a demora de respostas com seu devido status de andamento

### Critérios de aceitação

- [x] De acordo com o tempo máximo estipulado
- [x] Validação",https://github.com/fga-eps-mds/2019.1-ADA/issues/196
2019.1-ADA,Melhora no mapeamento de fluxo de conversas,"### Tasks: 
- [x] Aprimorar diagrama de fluxo de conversa.

### Critérios de aceitação
- [x] Subir para o gh-pages;
- [x] Estar de acordo com a paleta de cores.
- [x] Validação.",https://github.com/fga-eps-mds/2019.1-ADA/issues/195
2019.1-ADA,"US08 - Eu, como usuário, desejo que a Ada reinicie uma build/pipeline do meu projeto no GitLab CI, caso ela tenha falhado.","## Nome da issue

- US08 - Eu, como usuário, desejo que a Ada reinicie uma build/pipeline do meu projeto no GitLab CI, caso ela tenha falhado.

## Descrição da Issue

Um projeto no GitLab pode ter uma ou várias pipelines. Quando uma delas falha, o usuário pode pedir à Ada para que ela reinicie essa pipeline, no intuito de que dessa vez a pipeline tenha sucesso.

### Tasks: 

- [x] Entender qual a pipeline que o usuário deseja reiniciar
- [x] Reiniciar essa pipeline
- [x] Comunicar ao usuário que a pipeline foi reiniciada
- [x] Fazer testes

### Critérios de aceitação

- [x] Código deve passar nos testes
- [x] Comunicação natural com o usuário
- [x] Pull request feito e revisado ao terminar a história.
- [x] Avaliação do PO em relação às falas da Ada",https://github.com/fga-eps-mds/2019.1-ADA/issues/194
2019.1-ADA,Planejamento Sprint 8,"## Descrição da Issue
Documentação do Planejamento da Sprint 8",https://github.com/fga-eps-mds/2019.1-ADA/issues/193
2019.1-ADA,Resultados Sprint 7,"## Descrição da Issue
Documentos Resultados Sprint 7",https://github.com/fga-eps-mds/2019.1-ADA/issues/192
2019.1-ADA,Mudança na forma de cadastrar o usuário com o GitLab a partir da Ada,"## Descrição da Issue
Refatoração do cadastro do usuário com o GitLab a partir da Ada. 

### Tasks: 
- [x] Cadastro realizado por meio da autenticação;
- [x] Fazer requisições na Api do GitLab.

### Critérios de aceitação
- [x] Validação em todos os testes;
- [x] Cadastro realizado por meio da autenticação;",https://github.com/fga-eps-mds/2019.1-ADA/issues/187
2019.1-ADA,Evoluir Artefatos,"### Tasks: 
- [x] Melhorar Documento de Arquitetura
- [x] Evoluir Gitflow


### Critérios de aceitação

- [x] Criar diagrama de como funciona o rasa no projeto.
- [x] Criar diagrama de flask.
- [x] Criar modelagem da Api do github.
- [x] Melhorar as descrições do documento de arquitetura.
- [x] Adicionar estrutura de dev, homolog e produção no diagrama do gitflow.
",https://github.com/fga-eps-mds/2019.1-ADA/issues/185
2019.1-ADA,Criar cronjob para limpeza de imagens do rancher,"## Descrição da Issue
Realização de cronjob para a remoção de imagens e containers não utilizados no rancher. 

### Tasks: 
- [x] Criar cronjob.
- [x] Criar shell script para limpeza das images e repositório.

### Critérios de aceitação
- [x] Repositório que documente o cronjob a ser realizado
- [x] Cronjob ser realizado diariamente no horário das daily meetings
- [x] Tockens do rancher não estarem disponíveis publicamente",https://github.com/fga-eps-mds/2019.1-ADA/issues/184
2019.1-ADA,"US06 - Eu, como usuário, desejo que a Ada cadastre meu usuário no GitHub","## Descrição da Issue
Ao conversar com a Ada, o usuário pode cadastrar seu usuário no GitHub.

### Tasks: 

- [x] Fazer requisição à API do GitHub
- [x] Criação do GitHub App

### Critérios de aceitação

- [x] Validação em todos os testes
- [x] Cadastro realizado por meio de autenticação
",https://github.com/fga-eps-mds/2019.1-ADA/issues/183
2019.1-ADA,"US12 - Eu, como usuário, desejo saber as informações sobre os serviços que a Ada oferece.","## Nome da Issue
- US12 - Eu, como usuário, desejo saber as informações sobre os serviços que a Ada oferece. 

## Descrição da Issue

O usuário pode perguntar para a Ada como ela pode ajudá-lo, ou seja, quais atividades ela faz. Assim, a Ada deve mandar uma mensagem para ele, parecida com uma mensagem de 'help', o informando sobre o que ele pode pedir para ela.

### Tasks: 

- [x] Melhorar a intent 'help' na domain.yml e na general.md
- [x] Testar a conversa, para ver se a Ada está respondendo corretamente
- [x] Melhorar as stories.md , se necessário.

### Critérios de aceitação

- [x] Ada respondendo corretamente
- [x] Revisão pelo PO",https://github.com/fga-eps-mds/2019.1-ADA/issues/182
2019.1-ADA,Planejamento Sprint 7,"## Descrição da Issue
Documentação Sprint 7
",https://github.com/fga-eps-mds/2019.1-ADA/issues/181
2019.1-ADA,Resultados Sprint 6,"## Descrição da Issue
Documentos Resultados Sprint 6
",https://github.com/fga-eps-mds/2019.1-ADA/issues/180
2019.1-ADA,Revisão da Documentação ,"## Descrição da Issue
Revisão ortográfica e validação de documentos referentes ao produto e projeto

### Tasks: 
- [x] Revisão ortográfica
- [x] Validação dos documentos

### Critérios de aceitação
- [x] Deve estar condizente com o projeto
",https://github.com/fga-eps-mds/2019.1-ADA/issues/167
2019.1-ADA,Apresentação Release 1,"## Descrição da Issue
Consiste na construção da apresentação da R1.

### Tasks: 
- [x] Levantar agenda da apresentação
- [x] Organizar conteúdo da apresentação
- [x] Criar slide de apresentação (lembrar de seguir paleta de cores)
- [x] Trazer para a master última versão estável
- [x] Realizar o deploy da última versão estável
- [x] Elaborar release e release note no repositório
- [x] Preparar gh-pages

### Critérios de aceitação
- [x] Todas as tarefas cumpridas e revisadas
",https://github.com/fga-eps-mds/2019.1-ADA/issues/165
2019.1-ADA,Evolução ReadMe,"## Descrição da Issue
Consiste na melhoria do guia de instalação a fim de torná-lo mais claro, apresentando passos anteriormente negligenciados, além de atualizar a apresentação do produto.

### Tasks: 
Todas as atividades a serem realizadas devem estar elencadas em tópicos e ao serem finalizadas devem receber um check.
- [x] Incorporar passos do guia de instalação tornando-o mais claro
- [x] Atualizar apresentação do produto

### Critérios de aceitação
- [x] Alterações no formatadas para o ghpages e revisadas",https://github.com/fga-eps-mds/2019.1-ADA/issues/162
2019.1-ADA,Implementar teste em uso,"## Descrição da Issue
Consiste na implementação do Teste em Uso e planejamento dos mesmos, analisando a possibilidade de sua realização na presente Sprint.

### Tasks: 
- [x] Implementação do teste em uso
- [x] Produzir relatório
- [x] Disponibilizar no GH-Pages 

### Critérios de aceitação
- [x] Relatõrio escrito apontando melhorias",https://github.com/fga-eps-mds/2019.1-ADA/issues/158
2019.1-ADA,Criar repositório para serviço do github,"Nessa isso será realizada a ambientação do serviço do Github.

### Tasks: 
Todas as atividades a serem realizadas devem estar elencadas em tópicos e ao serem finalizadas devem receber um check.
- [x] Deve conter docker
- [x] Teste de aceitação
- [x] Deploy

### Critérios de Aceitação:
- [x] Ter a aplicação no ar
- [x] Docker configurado no repositório

",https://github.com/fga-eps-mds/2019.1-ADA/issues/157
2019.1-ADA,"US16 - Eu, como usuário, desejo que a Ada crie uma issue para mim para reportar algo aos mantenedores do repositório de maneira mais fácil.","## Descrição da Issue
Ao conversar com a Ada, o usuário pode criar issues do repositório cadastrado no GitHub.

### Tasks: 

- [x] Fazer requisição à API do GitHub
- [x] Pegar OAUTH Token GitHub

### Critérios de aceitação

- [x] Validação em todos os testes
- [x] Criação realizada por meio de conversas no Telegram
",https://github.com/fga-eps-mds/2019.1-ADA/issues/156
2019.1-ADA,Criar mapeamento de conversa entre usuário e bot,"## Criar mapeamento de conversa entre usuário e bot

## Descrição da Issue
Para cada possível requisição do usuário, criar um diagrama mostrando intenção do usuário e resposta do bot.
### Tasks: 
- [x] Criar diagrama de fluxo de conversa.

### Critérios de aceitação
- [x] Subir para o gh-pages;
- [x] Estar de acordo com a paleta de cores.",https://github.com/fga-eps-mds/2019.1-ADA/issues/155
