,Repository,Title,Body,Link
1165,2019.1-PyLearner,Realização de Testes em Fluxos de Conversas #4,"## Descrição

Realizar testes do fluxo de conversa através do script de testes disponível tendo por intuito analisar, detectar possíveis refatorações de intents, actions e stories dos fluxos em questão.

## Critérios
Analisar os seguintes fluxos:
- [x] K-means
- [x] Dados Faltantes
- [x] Naive Bayes
- [x] Nearest Neighbors
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/173
1166,2019.1-PyLearner,Realização de Testes em Fluxos de Conversas #3,"## Descrição

Realizar testes do fluxo de conversa através do script de testes disponível tendo por intuito analisar, detectar possíveis refatorações de intents, actions e stories dos fluxos em questão.

## Critérios
Analisar os seguintes fluxos:
- [x] Help 
- [x] Histograma 
- [x] Importação de Arquivos CSV
- [x] Interações 
- [x] Importação de Arquivos JSON
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/172
1167,2019.1-PyLearner,Realização de Testes em Fluxos de Conversas #2,"## Descrição

Realizar testes do fluxo de conversa através do script de testes disponível tendo por intuito analisar, detectar possíveis refatorações de intents, actions e stories dos fluxos em questão.

## Critérios
Analisar os seguintes fluxos:
- [x] Correlation
- [x] Decision Tree
- [x] Explained Variance
- [x] Feature Scaling
- [ ] Generalized Linear Models
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/171
1168,2019.1-PyLearner,Realização de Testes em Fluxos de Conversas #1,"## Descrição

Realizar testes do fluxo de conversa através do script de testes disponível tendo por intuito analisar, detectar possíveis refatorações de intents, actions e stories dos fluxos em questão.

## Critérios
Analisar os seguintes fluxos:
- [x] Bayesian Regression
- [x] Categorical Data
- [x] Classification Metrics
- [x] Classification Report
- [x] Confusion Matrix

",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/170
1190,2019.1-PyLearner,"US23 - Eu, como usuário, gostaria de ter acesso às dúvidas recorrentes de Machine Learning ","- [x] Integrar API do StackOverflow/CrossValidated para que o Pyter possa sugerir dúvidas relacionadas destes sites.
- [x] Implementar fluxos conversacionais que utilizem das APIs citadas.",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/148
1192,2019.1-PyLearner,Popular teste end-to-end,"- [x] Popular testes com pelo menos um caso para cada `intent` tratada pelo Pyter
~~- [ ] Fazer script rodar no `docker` dando sempre o resultado de interpretabilidade do Pyter para/com os testes mandados.~~",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/146
1193,2019.1-PyLearner,Criar script para testes end-to-end,- [x] Script deve possuir funções que gerem automaticamente testes end-to-end a partir de uma lista de `intent`,https://github.com/fga-eps-mds/2019.1-PyLearner/issues/145
1210,2019.1-PyLearner,"Refatoração de Intents, Actions e Stories","## Descrição
Esta issue foi criada para dar um refinamento nas relações do usuário com o bot  para evitar eventuais erros durante a apresentação do projeto. Torna-se necessário mapear os possíveis erros de caminhos interações e respostas e corrigi-los para diminuir a porcentagem de respostas indesejadas nas situações propostas.
## Critérios de Aceitação
Para aceitação da issue, o bot deve ser treinado e as respostas adicionadas devem estar persistentes com as modificações implementadas.
- [x] Adicionar/Refatorar Intents 
- [x] Adicionar/Refatorar Actions
- [x] Adicionar/Refatorar Stories
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/128
1213,2019.1-PyLearner,US08 - Eu como usuário desejo saber quais modelos usar para um problema de classificação,"# US08 - Eu como usuário desejo saber quais modelos usar para um problema de classificação
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o material para que o usuário do bot possa tirar dúvidas com respeito a utilização de determinados modelos em problemas específicos de machine learning. 
O responsável deverá tratar de todas as tarefas que compõe essa história de forma sequencial, para que essa seja completa, abordando a maior parte dos modelos e tipos de problemas que este pode solucionar

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [ ] Todo o dialogo do bot deve estar em português.
- [ ] As respostas devem ser escritas de forma compreensível ao usuário.
- [ ] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.
- [ ] As respostas devem ser breves e objetivas, de forma a melhorar a usabilidade do bot


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
- [x] [Intents, actions e templates Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/125
1214,2019.1-PyLearner,US17 - Eu como usuário desejo saber como visualizar uma matriz de confusão,"# US17 - Eu como usuário desejo saber como visualizar uma matriz de confusão
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o material para que o usuário do bot possa tirar dúvidas com respeito ao tópico de visualização de uma matriz de confusão
O responsável deverá tratar de todas as tarefas que compõe essa história de forma sequencial, para que essa seja completa.

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.
- [x] As respostas devem ser breves e objetivas, de forma a melhorar a usabilidade do bot


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
- [x] [Intents, actions e templates Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/124
1215,2019.1-PyLearner,US16 - Eu como usuário desejo saber como visualizar um relatório de classificação,"# US16 - Eu como usuário desejo saber como visualizar um relatório de classificação
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o material para que o usuário do bot possa tirar dúvidas com respeito ao tópico de visualização de um relatório de classificação
O responsável deverá tratar de todas as tarefas que compõe essa história de forma sequencial, para que essa seja completa.

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.
- [x] As respostas devem ser breves e objetivas, de forma a melhorar a usabilidade do bot


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
- [x] [Intents, actions e templates Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/123
1216,2019.1-PyLearner,US03 - Eu como usuário desejo saber como importar dados de um excel,"# US03 - Eu como usuário desejo saber como importar dados de um excel
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o material para que o usuário do bot possa tirar dúvidas com respeito a importação de dados de uma planilha no excel.
O responsável deverá tratar de todas as tarefas que compõe essa história de forma sequencial, para que essa seja completa.

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.
- [x] As respostas devem ser breves e objetivas, de forma a melhorar a usabilidade do bot


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] Incrementar documentação de importação de dados
- [x] Intents, actions e templates Criados
- [x] Cenários e Histórias criadas
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/122
1217,2019.1-PyLearner,US05 - Eu como usuário desejo saber como transformar dados categóricos,"# US05 - Eu como usuário desejo saber como transformar dados categóricos
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o material para que o usuário do bot possa tirar dúvidas com respeito ao tópico de transformação de dados categóricos.
O responsável deverá tratar de todas as tarefas que compõe essa história de forma sequencial, para que essa seja completa.

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.
- [x] As respostas devem ser breves e objetivas, de forma a melhorar a usabilidade do bto


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
- [x] [Intents, Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/121
1219,2019.1-PyLearner,EP08 - Tutoriais,"### Descrição:
Este épico consiste nas em tudo relacionado às interações entre bot e usuário que não dizem respeito a informações técnicas. 

Ao ser concluído, este épico disponibilizará no bot, a possibilidade do usuário e do bot interagirem entre si, por meio de conversa.

### Histórias de Usuário
- [x] US19 - Tutorial Machine Learning do Problema Iris Flower
- [x] US 20 - Tutorial Machine Learning do Problema do Titanic
- [x] US21 - Tutorial Machine Learning do Problema MINIST",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/119
1221,2019.1-PyLearner,Adição de dados para melhoria do bot,"# Adição de dados para melhoria do bot
---
### Descrição:
Após verificar a fluidez da conversa com o bot, foi possivel notar que faltam alguns detalhes para que ele responda melhor as duvidas. 

### Critérios de Aceitação
Critérios de aceitação para a Issue ser aceita.
- [x] Nenhum erro de formatação
- [x] Intents, stories e domain adicionados corretamente


### Tarefas
* Criação das intents:
    - [x] Ajuda
    - [x] Estado_bot
    - [x] Sobre_jupyter
    - [x] Sobre_Pyter
* Criação das stories:
    - [x] Ajuda
    - [x] Estado_bot
    - [x] Sobre_jupyter
    - [x] Sobre_Pyter
- [x] Adição das intents, actions e templates no domain
- [x] Refatorar intent <b>cumprimentar</b>
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/117
1222,2019.1-PyLearner,Refatoração dos dados para treinamento do bot,"## Refatoração dos dados para treinamento do bot

### Descrição:
Uma refatoração nos dados deve ser feita para um melhor fluxo de conversa do Bot. É esperado que ele responda melhor determinada duvida.

### Critérios de Aceitação
Critérios de aceitação para a Issue ser aceita.
- [x] Todos os arquivos devidamente refatorados
- [x] Nenhum erro de formatação

### Tarefas
Documentos que devem ser refatorados. As tarefas devem garantir o perfeito funcionamento da Issue.
- [x] missing_data.md
- [x] json_import.md
- [x] interactions.md
- [x] importacao_CSV.md
- [x] histogram.md
- [x] correlation.md
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/116
1228,2019.1-PyLearner,Task TS01 - Treinamento do bot,"# Task TS01 - Treinamento do bot

### Descrição:
Nesta issue, o responsável deverá treinar o bot com os cenários correspondentes aos fluxos de conversação desenvolvidos nas  US's 1, 2, 4, 14 e 15. 

### Critérios de Aceitação
Para que essa issue seja aceita, é necessário que tenham sido treinados os cenários das:
- [x] US01
- [x] US02
- [x] US04
- [x] US14
- [x] US15",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/110
1230,2019.1-PyLearner,EP07 - Criação de Persona,"# EP07 - Criação de Personada
---
### Descrição:
Este épico consiste nas em tudo relacionado às interações entre bot e usuário que não dizem respeito a informações técnicas. 

Ao ser concluído, este épico disponibilizará no bot, a possibilidade do usuário e do bot interagirem entre si, por meio de conversa.

### Histórias de Usuário
- [ ] US18 - Eu como usuário desejo ter uma conversa com o bot de forma que a interação pareça real",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/108
1234,2019.1-PyLearner,Task TS01 - Testar fluxos de conversação,"# Task TS01 - Testar fluxos de conversação
---
### Descrição:
Nesta issue, o responsável ficará por testar todos os fluxos de conversção do bot desenvolvidos nas  US's 1, 2, 4, 14 e 15. Os fluxos devem corresponder aos criterios propostos em cada US individual.

### Critérios de Aceitação
Para que essa issue seja aceita, é necessário que tenham sido testados os cenários das:
- [x] US01
- [x] US02
- [x] US04
- [x] US14
- [x] US15",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104
1235,2019.1-PyLearner,Task US15 - Histórias,"# Task US15 - Histórias
---
### Descrição:
Nessa task, necessária para completar a US15, o desenvolvedor deve criar as histórias para treinamento do chatbot.

### Critérios de Aceitação
- [x] As histórias devem ser adequadas aos intents criados
- [x] As histórias devem ser elaboradas em português
- [x] As histórias devem responder as perguntas com a informação correta
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/103
1236,2019.1-PyLearner,Task US14 - Histórias,"# Task US14 - Histórias
---
### Descrição:
Nessa task, necessária para completar a US14, o desenvolvedor deve criar as histórias para treinamento do chatbot.

### Critérios de Aceitação
- [ ] As histórias devem ser adequadas aos intents criados
- [ ] As histórias devem ser elaboradas em português
- [ ] As histórias devem responder as perguntas com a informação correta
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/102
1237,2019.1-PyLearner,Task US04 - Histórias,"# Task US04 - Histórias
---
### Descrição:
Nessa task, necessária para completar a US04, o desenvolvedor deve criar as histórias para treinamento do chatbot.

### Critérios de Aceitação
- [x] As histórias devem ser adequadas aos intents criados
- [x] As histórias devem ser elaboradas em português
- [x] As histórias devem responder as perguntas com a informação correta

",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/101
1238,2019.1-PyLearner,Task US02 - Histórias,"# Task US02 - Histórias
---
### Descrição:
Nessa task, necessária para completar a US02, o desenvolvedor deve criar as histórias para treinamento do chatbot.

### Critérios de Aceitação
- [ ] As histórias devem ser adequadas aos intents criados
- [ ] As histórias devem ser elaboradas em português
- [ ] As histórias devem responder as perguntas com a informação correta
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/100
1239,2019.1-PyLearner,Task US01 - Histórias,"# Task US01 - Histórias
---
### Descrição:
Nessa task, necessária para completar a US01, o desenvolvedor deve criar as histórias para treinamento do chatbot.

### Critérios de Aceitação
- [ ] As histórias devem ser adequadas aos intents criados
- [ ] As histórias devem ser elaboradas em português
- [ ] As histórias devem responder as perguntas com a informação correta
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/99
1246,2019.1-PyLearner,"Task US15 - Criação dos Intents, actions e templates","# Task US15 - Criação dos Intents, actions e templates
---
### Descrição:
Nesta issue o desenvolvedor deverá levantar os intents a serem utilizados na(o)s histórias/cenários do RASA. Respostas para todos os possíveis tópicos a respeito do tema devem ser levantadas, por exemplo, dúvidas sobre porque aquilo é utilizado ou como utilizar, devem ser respondidas. Os intents devem ser baseados na documentação levantada na task de estudo.

### Critérios de Aceitação
Para a aceitação da issue, os intents devem ter, no mínimo:
- [x] 3 Respostas para cada major tópico 
- [x] Responder dúvidas não funcionais que o usuário possa ter a respeito do tema
- [x] Responder de forma detalhada assim como de forma sucinta, como utilizar aquela determinada funcionalidade",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/92
1247,2019.1-PyLearner,"Task US14 - Criação dos Intents, actions e templates","# Task US14 - Criação dos Intents, actions e templates
---
### Descrição:
Nesta issue o desenvolvedor deverá levantar os intents a serem utilizados na(o)s histórias/cenários do RASA. Respostas para todos os possíveis tópicos a respeito do tema devem ser levantadas, por exemplo, dúvidas sobre porque aquilo é utilizado ou como utilizar, devem ser respondidas. Os intents devem ser baseados na documentação levantada na task de estudo.

### Critérios de Aceitação
Para a aceitação da issue, os intents devem ter, no mínimo:
- [x] 3 Respostas para cada major tópico 
- [x] Responder dúvidas não funcionais que o usuário possa ter a respeito do tema
- [ ] Responder de forma detalhada assim como de forma sucinta, como utilizar aquela determinada funcionalidade",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/91
1248,2019.1-PyLearner,"Task US04 - Criação dos Intents, actions e templates","# Task US04 - Criação dos Intents, actions e templates
---
### Descrição:
Nesta issue o desenvolvedor deverá levantar os intents a serem utilizados na(o)s histórias/cenários do RASA. Respostas para todos os possíveis tópicos a respeito do tema devem ser levantadas, por exemplo, dúvidas sobre porque aquilo é utilizado ou como utilizar, devem ser respondidas. Os intents devem ser baseados na documentação levantada na task de estudo.

### Critérios de Aceitação
Para a aceitação da issue, os intents devem ter, no mínimo:
- [x] 3 Respostas para cada major tópico 
- [x] Responder dúvidas não funcionais que o usuário possa ter a respeito do tema
- [x] Responder de forma detalhada assim como de forma sucinta, como utilizar aquela determinada funcionalidade",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/90
1249,2019.1-PyLearner,Task US02 - Criação dos Intents,"# Task US02 - Criação dos Intents
---
### Descrição:
Nesta issue o desenvolvedor deverá levantar os intents a serem utilizados na(o)s histórias/cenários do RASA. Respostas para todos os possíveis tópicos a respeito do tema devem ser levantadas, por exemplo, dúvidas sobre porque aquilo é utilizado ou como utilizar, devem ser respondidas. Os intents devem ser baseados na documentação levantada na task de estudo.

### Critérios de Aceitação
Para a aceitação da issue, os intents devem ter, no mínimo:
- [ ] 3 Respostas para cada major tópico 
- [ ] Responder dúvidas não funcionais que o usuário possa ter a respeito do tema
- [ ] Responder de forma detalhada assim como de forma sucinta, como utilizar aquela determinada funcionalidade",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/89
1250,2019.1-PyLearner,"Task US01 - Criação dos Intents, actions e templates","# Task US01 - Criação dos Intents
---
### Descrição:
Nesta issue o desenvolvedor deverá levantar os intents a serem utilizados na(o)s histórias/cenários do RASA. Respostas para todos os possíveis tópicos a respeito do tema devem ser levantadas, por exemplo, dúvidas sobre porque aquilo é utilizado ou como utilizar, devem ser respondidas. Os intents devem ser baseados na documentação levantada na task de estudo.

### Critérios de Aceitação
Para a aceitação da issue, os intents devem ter, no mínimo:
- [x] 3 Respostas para cada major tópico 
- [x] Responder dúvidas não funcionais que o usuário possa ter a respeito do tema
- [x] Responder de forma detalhada assim como de forma sucinta, como utilizar aquela determinada funcionalidade",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/88
1257,2019.1-PyLearner,US15 - Eu como usuário desejo saber como visualizar o histograma das features,"# US15 - Eu como usuário desejo saber como visualizar o histograma das features 
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o código para o treinamento do bot no tópico de criação de um histograma, de forma que o usuário possa descobrir o balanceamento das features do dataset. 
O desenvolvedor deverá produzir um artefato de documentação com um workflow de como aquilo que ele está fazendo para o bot funciona, criar os intents baseado nisso, os cenários baseado nos intents e então treinar o modelo.

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/86)
- [x] [Intents Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/92)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/103)
- [ ] [Modelo treinado](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/79
1258,2019.1-PyLearner,US14 - Eu como usuário desejo saber como fazer uma matriz de correção entre as variáveis,"# US14 - Eu como usuário desejo saber como fazer uma matriz de correção entre as variáveis 
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o código para o treinamento do bot no tópico de criação de uma matriz de correlação entre as variáveis do dataset, de forma a descobrir a correlação entre as features.
O desenvolvedor deverá produzir um artefato de documentação com um workflow de como aquilo que ele está fazendo para o bot funciona, criar os intents baseado nisso, os cenários baseado nos intents e então treinar o modelo.

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [ ] Todo o dialogo do bot deve estar em português.
- [ ] As respostas devem ser escritas de forma compreensível ao usuário.
- [ ] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [ ] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/85)
- [ ] [Intents Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/91)
- [ ] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/102)
- [ ] [Modelo treinado](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/78
1259,2019.1-PyLearner,US04 - Eu como usuário desejo saber como lidar com dados faltantes,"# US04 - Eu como usuário desejo saber como lidar com dados faltantes
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o código para o treinamento do bot no tópico de tratamento de dados faltantes em um dataset de machine learning.
O desenvolvedor deverá produzir um artefato de documentação com um workflow de como aquilo que ele está fazendo para o bot funciona, criar os intents baseado nisso, os cenários baseado nos intents e então treinar o modelo

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/84)
- [x] [Intents Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/90)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/101)
- [ ] [Modelo treinado](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/77
1260,2019.1-PyLearner,US02 - Eu como usuário desejo saber como importar dados de um JSON,"# US02 - Eu como usuário desejo saber como importar dados de um JSON
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o código para o treinamento do bot no tópico de importação de dados, visando especificamente a importação de dados em JSON.
O desenvolvedor deverá produzir um artefato de documentação com um workflow de como aquilo que ele está fazendo para o bot funciona, criar os intents baseado nisso, os cenários baseado nos intents e então treinar o modelo

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/83)
- [x] [Intents Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/89)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/100)
- [ ] [Modelo treinado](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/76
1261,2019.1-PyLearner,US01 - Eu como usuário desejo saber como importar dados de um CSV,"# US01 - Eu como usuário desejo saber como importar dados de um CSV
---
### Descrição:
Nessa história de usuário o desenvolvedor deverá preparar o código para o treinamento do bot no tópico de importação de dados, visando especificamente a importação de dados em CSV.
O desenvolvedor deverá produzir um artefato de documentação com um workflow de como aquilo que ele está fazendo para o bot funciona, criar os intents baseado nisso, os cenários baseado nos intents e então treinar o modelo

### Critérios de Aceitação
Para a aceitação desta história, a entrega deve cumprir os seguintes critérios de aceitação:
- [x] Todo o dialogo do bot deve estar em português.
- [x] As respostas devem ser escritas de forma compreensível ao usuário.
- [x] As respostas do bot devem ser funcionais e corretas de forma que o usuário seja capaz de usar a informação recebida sem problemas.


### Tarefas
Para a aceitação desta história, deve ter as seguintes tasks constituintes concluídas:
- [x] [Documentação de Estudo do tema](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/82)
- [x] [Intents Criados](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/88)
- [x] [Cenários/Histórias criadas](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/99)
- [ ] [Modelo treinado](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/104)
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/75
1270,2019.1-PyLearner,TS 23 - Visualizar dados de treino,"# TS 23 - Visualizar dados de treino
---
### Descrição:
Mapear cenarios e entidades do chatbot relativos ao módulo de interação por meio de historias. Modulo responsável por mensagens e respostas de saudação do bot.

### Critérios de Aceitação
- [ ] O arquivo de historias deve estar corretamente formatado para treinamento do bot.
- [ ] As historias devem estar em português.

### Tarefas
- [ ] Criação de historia.
- [ ] Validação de cenarios.
- [ ] Validação de entidades.
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/66
1271,2019.1-PyLearner,TS 22 - Preparar dados de treino,"# TS 22 - Preparar dados de treino
---
### Descrição:
Preparar os arquivos de treino do chatbot relativos ao módulo de interação. Modulo responsável por mensagens e respostas de saudação do bot.

### Critérios de Aceitação
- [x] O arquivo de treino deve estar corretamente formatado para treinamento do bot.
- [x] Os dados de treino devem estar em português.

### Tarefas
- [x] Criar intenções.
- [x] Criar cenarios.
",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/65
1290,2019.1-PyLearner,Aplicar Questionário para o Público,"### Criação do Questionário
O questionário em questão deve ser criado pelo Product Owner na ferramenta de preferência deste, utilizando as perguntas levantadas na [Issue#33](https://github.com/fga-eps-mds/2019.1-PyLearner/issues/33)
### Divulgação do Questionário
Toda a equipe deverá auxiliar o PO na divulgação do questionário, utilizando redes sociais e outros meios relevantes.
### Aceitação da coleta
Para que o esta issue seja aceita como completa, o questionário deve ter, no mínimo 50 respostas até o final da sprint, tendo como preferencia um valor de duas a três vezes o mínimo.

#### Para acompanhamento de progresso, conforme a progressão das fases, devem ser preenchidas as caixas abaixo:
- [x] Criação do questionário completa
- [x] Divulgação do questionário completa
- [ ] Quantidade mínima de respostas obtidas
- [ ] Quantidade desejada de respostas obtidas",https://github.com/fga-eps-mds/2019.1-PyLearner/issues/34
1326,2019.1-Tino,Explorar fluxo de menu de botões do Telegram,"Integrar as opções de menu de botões do Telegram com a opção de ajuda do Bot, algo que foi retornado por testers para melhorar o fluxo de conversação.

- [x] Resposta no \ajuda
- [x] Display do menu corretamente
- [x] Fluxo completo de todas as respostas
- [x] Personalidade inetgrada",https://github.com/fga-eps-mds/2019.1-Tino/issues/77
1328,2019.1-Tino,Rodada 03 Testes de Impacto e Validação,"De acordo com os resultados da última sprint, testar novamente o Tino com as melhorias na conversação.

Avaliar diversas Personas montadas com fluxos de conversação testados 

- [x] Gabriel Ramalho 
- [x] Ronaldo Silva
- [x] Gabriel de Souza 
- [x] Adriano
- [x] Suite de testers disponíveis em um evento de usabilidade",https://github.com/fga-eps-mds/2019.1-Tino/issues/75
1331,2019.1-Tino,Melhorar fluxos de conversação,"De acordo com o feecback dado pelos testers:

- [x] Melhorar respostas out of scope
- [x] Mapear ranges de salas e retornar indicativos de onde é a Sala
- [x] Melhorar personalidade do bot em respostas 
- [x] O que mais pode ajudar
- [ ] Explorar opções do menu do telegram",https://github.com/fga-eps-mds/2019.1-Tino/issues/72
